IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,FactValueNumeric,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric1,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2001,FALSE,Sex,Male,5.31,MLE,,,,,,,,,,5.3,,,4.82,,5.77,5.3 [4.82 – 5.77],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2013,FALSE,Sex,Male,5.335,MLE,,,,,,,,,,5.37,,,4.41,,6.29,5.37 [4.41 – 6.29],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2012,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.38,,,4.49,,6.23,5.38 [4.49 – 6.23],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2011,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.4,,,4.58,,6.18,5.4 [4.58 – 6.18],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2010,FALSE,Sex,Male,5.405,MLE,,,,,,,,,,5.41,,,4.65,,6.14,5.41 [4.65 – 6.14],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,FALSE,Sex,Male,5.415,MLE,,,,,,,,,,5.42,,,4.71,,6.1,5.42 [4.71 – 6.1],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2008,FALSE,Sex,Male,5.43,MLE,,,,,,,,,,5.44,,,4.76,,6.08,5.44 [4.76 – 6.08],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2007,FALSE,Sex,Male,5.445,MLE,,,,,,,,,,5.45,,,4.79,,6.05,5.45 [4.79 – 6.05],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2006,FALSE,Sex,Male,5.455,MLE,,,,,,,,,,5.46,,,4.83,,6.04,5.46 [4.83 – 6.04],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2005,FALSE,Sex,Male,5.465,MLE,,,,,,,,,,5.47,,,4.86,,6.03,5.47 [4.86 – 6.03],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2004,FALSE,Sex,Male,5.47,MLE,,,,,,,,,,5.47,,,4.88,,6.03,5.47 [4.88 – 6.03],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2003,FALSE,Sex,Male,5.47,MLE,,,,,,,,,,5.47,,,4.9,,6.03,5.47 [4.9 – 6.03],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2002,FALSE,Sex,Male,5.47,MLE,,,,,,,,,,5.47,,,4.9,,6.02,5.47 [4.9 – 6.02],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2001,FALSE,Sex,Male,5.465,MLE,,,,,,,,,,5.46,,,4.9,,6.01,5.46 [4.9 – 6.01],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2013,FALSE,Sex,Male,5.33,MLE,,,,,,,,,,5.33,,,4.51,,6.17,5.33 [4.51 – 6.17],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2012,FALSE,Sex,Male,5.325,MLE,,,,,,,,,,5.32,,,4.57,,6.09,5.32 [4.57 – 6.09],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2011,FALSE,Sex,Male,5.32,MLE,,,,,,,,,,5.32,,,4.63,,6.01,5.32 [4.63 – 6.01],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2010,FALSE,Sex,Male,5.315,MLE,,,,,,,,,,5.31,,,4.68,,5.93,5.31 [4.68 – 5.93],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2009,FALSE,Sex,Male,5.305,MLE,,,,,,,,,,5.3,,,4.73,,5.86,5.3 [4.73 – 5.86],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2008,FALSE,Sex,Male,5.295,MLE,,,,,,,,,,5.29,,,4.78,,5.8,5.29 [4.78 – 5.8],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2007,FALSE,Sex,Male,5.285,MLE,,,,,,,,,,5.28,,,4.82,,5.75,5.28 [4.82 – 5.75],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2006,FALSE,Sex,Male,5.28,MLE,,,,,,,,,,5.28,,,4.85,,5.69,5.28 [4.85 – 5.69],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2005,FALSE,Sex,Male,5.275,MLE,,,,,,,,,,5.27,,,4.87,,5.65,5.27 [4.87 – 5.65],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2004,FALSE,Sex,Male,5.265,MLE,,,,,,,,,,5.26,,,4.89,,5.62,5.26 [4.89 – 5.62],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2003,FALSE,Sex,Male,5.255,MLE,,,,,,,,,,5.25,,,4.9,,5.59,5.25 [4.9 – 5.59],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2002,FALSE,Sex,Male,5.24,MLE,,,,,,,,,,5.23,,,4.91,,5.56,5.23 [4.91 – 5.56],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2001,FALSE,Sex,Male,5.225,MLE,,,,,,,,,,5.22,,,4.9,,5.54,5.22 [4.9 – 5.54],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2013,FALSE,Sex,Male,5.495,MLE,,,,,,,,,,5.77,,,4.84,,6.69,5.77 [4.84 – 6.69],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2012,FALSE,Sex,Male,5.765,MLE,,,,,,,,,,5.76,,,4.89,,6.61,5.76 [4.89 – 6.61],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2011,FALSE,Sex,Male,5.755,MLE,,,,,,,,,,5.75,,,4.94,,6.53,5.75 [4.94 – 6.53],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2010,FALSE,Sex,Male,5.745,MLE,,,,,,,,,,5.74,,,4.98,,6.47,5.74 [4.98 – 6.47],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2009,FALSE,Sex,Male,5.735,MLE,,,,,,,,,,5.73,,,5.03,,6.43,5.73 [5.03 – 6.43],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2008,FALSE,Sex,Male,5.725,MLE,,,,,,,,,,5.72,,,5.06,,6.37,5.72 [5.06 – 6.37],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2007,FALSE,Sex,Male,5.715,MLE,,,,,,,,,,5.71,,,5.1,,6.32,5.71 [5.1 – 6.32],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2006,FALSE,Sex,Male,5.7,MLE,,,,,,,,,,5.69,,,5.12,,6.27,5.69 [5.12 – 6.27],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2005,FALSE,Sex,Male,5.685,MLE,,,,,,,,,,5.68,,,5.14,,6.23,5.68 [5.14 – 6.23],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2004,FALSE,Sex,Male,5.675,MLE,,,,,,,,,,5.67,,,5.15,,6.19,5.67 [5.15 – 6.19],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2003,FALSE,Sex,Male,5.66,MLE,,,,,,,,,,5.65,,,5.14,,6.16,5.65 [5.14 – 6.16],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2002,FALSE,Sex,Male,5.64,MLE,,,,,,,,,,5.63,,,5.13,,6.11,5.63 [5.13 – 6.11],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2001,FALSE,Sex,Male,5.62,MLE,,,,,,,,,,5.61,,,5.12,,6.07,5.61 [5.12 – 6.07],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2013,FALSE,Sex,Male,5.425,MLE,,,,,,,,,,5.24,,,4.55,,5.94,5.24 [4.55 – 5.94],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2012,FALSE,Sex,Male,5.235,MLE,,,,,,,,,,5.23,,,4.61,,5.86,5.23 [4.61 – 5.86],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2011,FALSE,Sex,Male,5.225,MLE,,,,,,,,,,5.22,,,4.67,,5.77,5.22 [4.67 – 5.77],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2010,FALSE,Sex,Male,5.215,MLE,,,,,,,,,,5.21,,,4.71,,5.7,5.21 [4.71 – 5.7],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2009,FALSE,Sex,Male,5.205,MLE,,,,,,,,,,5.2,,,4.76,,5.64,5.2 [4.76 – 5.64],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2008,FALSE,Sex,Male,5.195,MLE,,,,,,,,,,5.19,,,4.79,,5.6,5.19 [4.79 – 5.6],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2007,FALSE,Sex,Male,5.185,MLE,,,,,,,,,,5.18,,,4.82,,5.55,5.18 [4.82 – 5.55],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2006,FALSE,Sex,Male,5.175,MLE,,,,,,,,,,5.17,,,4.82,,5.53,5.17 [4.82 – 5.53],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2005,FALSE,Sex,Male,5.17,MLE,,,,,,,,,,5.17,,,4.82,,5.51,5.17 [4.82 – 5.51],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2004,FALSE,Sex,Male,5.17,MLE,,,,,,,,,,5.17,,,4.81,,5.51,5.17 [4.81 – 5.51],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2003,FALSE,Sex,Male,5.165,MLE,,,,,,,,,,5.16,,,4.8,,5.51,5.16 [4.8 – 5.51],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2002,FALSE,Sex,Male,5.16,MLE,,,,,,,,,,5.16,,,4.79,,5.52,5.16 [4.79 – 5.52],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2001,FALSE,Sex,Male,5.16,MLE,,,,,,,,,,5.16,,,4.78,,5.53,5.16 [4.78 – 5.53],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2013,FALSE,Sex,Male,4.8,MLE,,,,,,,,,,4.44,,,3.69,,5.14,4.44 [3.69 – 5.14],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2012,FALSE,Sex,Male,4.465,MLE,,,,,,,,,,4.49,,,3.81,,5.13,4.49 [3.81 – 5.13],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2011,FALSE,Sex,Male,4.515,MLE,,,,,,,,,,4.54,,,3.92,,5.13,4.54 [3.92 – 5.13],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2010,FALSE,Sex,Male,4.565,MLE,,,,,,,,,,4.59,,,4.03,,5.13,4.59 [4.03 – 5.13],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2009,FALSE,Sex,Male,4.61,MLE,,,,,,,,,,4.63,,,4.12,,5.14,4.63 [4.12 – 5.14],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2008,FALSE,Sex,Male,4.655,MLE,,,,,,,,,,4.68,,,4.2,,5.15,4.68 [4.2 – 5.15],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2007,FALSE,Sex,Male,4.705,MLE,,,,,,,,,,4.73,,,4.27,,5.17,4.73 [4.27 – 5.17],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2006,FALSE,Sex,Male,4.75,MLE,,,,,,,,,,4.77,,,4.33,,5.19,4.77 [4.33 – 5.19],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2005,FALSE,Sex,Male,4.79,MLE,,,,,,,,,,4.81,,,4.38,,5.22,4.81 [4.38 – 5.22],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2004,FALSE,Sex,Male,4.825,MLE,,,,,,,,,,4.84,,,4.43,,5.27,4.84 [4.43 – 5.27],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2003,FALSE,Sex,Male,4.86,MLE,,,,,,,,,,4.88,,,4.46,,5.3,4.88 [4.46 – 5.3],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2002,FALSE,Sex,Male,4.89,MLE,,,,,,,,,,4.9,,,4.49,,5.32,4.9 [4.49 – 5.32],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2001,FALSE,Sex,Male,4.91,MLE,,,,,,,,,,4.92,,,4.5,,5.34,4.92 [4.5 – 5.34],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2013,FALSE,Sex,Male,5.56,MLE,,,,,,,,,,5.58,,,5.11,,6.06,5.58 [5.11 – 6.06],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2012,FALSE,Sex,Male,5.52,MLE,,,,,,,,,,5.54,,,5.1,,5.99,5.54 [5.1 – 5.99],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2011,FALSE,Sex,Male,5.475,MLE,,,,,,,,,,5.5,,,5.07,,5.94,5.5 [5.07 – 5.94],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,FALSE,Sex,Male,5.43,MLE,,,,,,,,,,5.45,,,5.02,,5.9,5.45 [5.02 – 5.9],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2009,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.41,,,4.95,,5.88,5.41 [4.95 – 5.88],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2008,FALSE,Sex,Male,5.345,MLE,,,,,,,,,,5.37,,,4.88,,5.85,5.37 [4.88 – 5.85],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2007,FALSE,Sex,Male,5.345,MLE,,,,,,,,,,5.32,,,4.81,,5.83,5.32 [4.81 – 5.83],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2006,FALSE,Sex,Male,5.3,MLE,,,,,,,,,,5.28,,,4.74,,5.81,5.28 [4.74 – 5.81],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2005,FALSE,Sex,Male,5.255,MLE,,,,,,,,,,5.23,,,4.68,,5.78,5.23 [4.68 – 5.78],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2004,FALSE,Sex,Male,5.21,MLE,,,,,,,,,,5.19,,,4.61,,5.77,5.19 [4.61 – 5.77],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2003,FALSE,Sex,Male,5.165,MLE,,,,,,,,,,5.14,,,4.54,,5.74,5.14 [4.54 – 5.74],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2002,FALSE,Sex,Male,5.12,MLE,,,,,,,,,,5.1,,,4.48,,5.71,5.1 [4.48 – 5.71],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2001,FALSE,Sex,Male,5.085,MLE,,,,,,,,,,5.07,,,4.42,,5.7,5.07 [4.42 – 5.7],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2013,FALSE,Sex,Male,5.21,MLE,,,,,,,,,,5.35,,,4.34,,6.35,5.35 [4.34 – 6.35],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2012,FALSE,Sex,Male,5.345,MLE,,,,,,,,,,5.34,,,4.4,,6.28,5.34 [4.4 – 6.28],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2011,FALSE,Sex,Male,5.34,MLE,,,,,,,,,,5.34,,,4.45,,6.21,5.34 [4.45 – 6.21],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,FALSE,Sex,Male,5.335,MLE,,,,,,,,,,5.33,,,4.49,,6.16,5.33 [4.49 – 6.16],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,FALSE,Sex,Male,5.325,MLE,,,,,,,,,,5.32,,,4.53,,6.09,5.32 [4.53 – 6.09],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2008,FALSE,Sex,Male,5.315,MLE,,,,,,,,,,5.31,,,4.54,,6.05,5.31 [4.54 – 6.05],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2007,FALSE,Sex,Male,5.3,MLE,,,,,,,,,,5.29,,,4.55,,6.01,5.29 [4.55 – 6.01],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2006,FALSE,Sex,Male,5.285,MLE,,,,,,,,,,5.28,,,4.57,,5.97,5.28 [4.57 – 5.97],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2005,FALSE,Sex,Male,5.27,MLE,,,,,,,,,,5.26,,,4.57,,5.94,5.26 [4.57 – 5.94],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2004,FALSE,Sex,Male,5.255,MLE,,,,,,,,,,5.25,,,4.58,,5.93,5.25 [4.58 – 5.93],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2003,FALSE,Sex,Male,5.245,MLE,,,,,,,,,,5.24,,,4.58,,5.9,5.24 [4.58 – 5.9],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2002,FALSE,Sex,Male,5.235,MLE,,,,,,,,,,5.23,,,4.56,,5.89,5.23 [4.56 – 5.89],,,EN,2020-05-28T23:00:00.000Z
